02bf9c0d-203d-4eca-87ca-8cc5d7845c7e,2023-11-01T23:30:00Z,OKC,NOP
0b9e93bf-ef93-4215-861a-aaba45ba386d,2023-11-01T23:30:00Z,BOS,IND
15edd71e-4a4a-4a2d-ad15-70d765b5a883,2023-11-01T23:30:00Z,NYK,CLE
7454d53d-238e-441b-a5d5-c4e3d839b428,2023-11-01T23:30:00Z,MIA,BKN
e777aa02-2301-4014-a20e-d414e99a5d89,2023-11-01T23:30:00Z,ATL,WAS
268894c3-8379-4fef-b688-ddc345733e23,2023-11-02T00:00:00Z,MIN,DEN
5e8290a5-27b8-462d-b5b4-aaf9a00cbf15,2023-11-02T00:00:00Z,HOU,CHA
9ff9dd2b-3adc-438d-a7f7-1c151313246e,2023-11-02T00:30:00Z,DAL,CHI
581b7985-0d76-4866-91ad-21a1001e116b,2023-11-02T01:00:00Z,UTA,MEM
602e90bb-dfaf-46ad-8e26-cb7c5994f0ee,2023-11-02T02:00:00Z,LAL,LAC
d247fda6-a60a-4a3c-8ad3-fd045331f2ef,2023-11-02T02:00:00Z,GSW,SAC
1c55aa65-8407-44e8-a293-9b3cecfcc7e5,2023-11-02T23:00:00Z,PHI,TOR
902226d2-45ce-4e7c-a462-36569d63c362,2023-11-03T00:00:00Z,NOP,DET
6f78e94d-ef66-4a1f-aa13-bbec00557b39,2023-11-03T01:00:00Z,UTA,ORL
f9f4b8f6-42fd-448a-a757-c3224c5201a1,2023-11-03T02:00:00Z,PHX,SAS
c9b8e935-bd7a-46e5-9ec6-61c457893ef8,2023-11-03T23:00:00Z,IND,CLE
b32a1205-fe65-4cc2-88d4-0b0f60034de2,2023-11-03T23:30:00Z,MIL,NYK
224079f1-6cf8-40a9-8614-de8d42ebaff1,2023-11-04T00:00:00Z,OKC,GSW
5128ddc3-156a-4b7b-b821-e6b602b026e1,2023-11-04T00:00:00Z,MIA,WAS
76e7fef6-0f1c-4c23-97ad-46240edeb55e,2023-11-04T00:00:00Z,CHI,BKN
3d236c19-f43f-43db-bf90-61d760259a6e,2023-11-04T02:00:00Z,POR,MEM
70aae44e-f000-4f39-aedd-2db8266be0a3,2023-11-04T02:00:00Z,DEN,DAL
e3f03f7e-6162-40bf-b911-ed383cf02a18,2023-11-04T17:00:00Z,PHI,PHX
4874e5e4-b339-4b1a-99e8-a5ab90299d4a,2023-11-04T23:00:00Z,IND,CHA
556c90ed-fd59-4988-9883-b05c14d76c4a,2023-11-04T23:00:00Z,NOP,ATL
72f8fad8-affc-46d3-9833-33f63eeddb74,2023-11-04T23:00:00Z,ORL,LAL
8ba73c49-f25e-496d-975d-7e4ffe0cedad,2023-11-05T00:00:00Z,BKN,BOS
b96d4552-f8bf-472f-8809-1068e0327d34,2023-11-05T00:00:00Z,HOU,SAC
c43d1205-5573-4a9e-8637-8ec37af1961f,2023-11-05T00:00:00Z,MIN,UTA
55bae865-07d4-425d-8590-60bde0ccec0f,2023-11-05T01:00:00Z,DEN,CHI
22fc9363-eb55-4c82-8964-7bd2d0164a9d,2023-11-05T20:00:00Z,DET,PHX
c1b17d62-faf5-45e3-81fc-01d66b254586,2023-11-05T20:30:00Z,SAS,TOR
1ad3ce51-495c-416b-8b46-b9ecdd0b3211,2023-11-05T23:00:00Z,CLE,GSW
4bfae812-bea6-4aa1-855e-7f3813f84515,2023-11-06T00:30:00Z,DAL,CHA
6b3d2224-5e98-4170-9fd2-4c309b896dbf,2023-11-06T02:00:00Z,POR,MEM
441261b3-5dcc-4e2c-b4ad-6413a659af2c,2023-11-07T00:00:00Z,PHI,WAS
685093fd-b0d9-4cb6-9ecf-5534c7c9bbe4,2023-11-07T00:00:00Z,ORL,DAL
c0f29aa9-be54-4d27-91eb-88ecb7eaffe1,2023-11-07T00:00:00Z,IND,SAS
e59434d0-a480-41d4-a713-5de472f61820,2023-11-07T00:00:00Z,DET,GSW
23aec178-83a1-479b-9ff4-3ac340d67802,2023-11-07T00:30:00Z,NYK,LAC
4560cd9f-e016-40af-bf7a-c3a943d2c5f9,2023-11-07T00:30:00Z,MIA,LAL
e3a7fc0e-0fbc-46a3-8453-8a191b710254,2023-11-07T00:30:00Z,BKN,MIL
56b003ec-d1e8-4e57-8654-164c75f347f6,2023-11-07T01:00:00Z,HOU,SAC
8d8ee984-706c-45cc-800f-4e3cba2d71a1,2023-11-07T01:00:00Z,MIN,BOS
d72fb3ef-2bec-4c96-b73e-a06d2336ae7c,2023-11-07T01:00:00Z,OKC,ATL
e2d2faf3-0ad0-4b74-b2de-2513ceb065a9,2023-11-07T01:00:00Z,CHI,UTA
e964725b-96ca-46bf-a133-94ec25949d37,2023-11-07T02:00:00Z,DEN,NOP
6729e688-5f1d-4663-81ce-1681242f395e,2023-11-09T00:00:00Z,CHA,WAS
69cdaddc-9eb3-46e7-b7d8-3daa25a2398c,2023-11-09T00:00:00Z,PHI,BOS
fafbf0a2-6e06-4f93-ac23-d883ba28af15,2023-11-09T00:00:00Z,IND,UTA
92130359-ec53-4724-8eb0-8c79f20237c0,2023-11-09T00:30:00Z,NYK,SAS
df4fc09a-9493-4741-9676-e9988c9c627c,2023-11-09T00:30:00Z,BKN,LAC
2618c79c-b8c5-4f07-ae6e-81ecbc315890,2023-11-09T01:00:00Z,MIN,NOP
4ad4f7b2-d8ce-4ff4-90e3-b314af742d81,2023-11-09T01:00:00Z,HOU,LAL
64857700-1078-46b7-9b22-0f9577a65af4,2023-11-09T01:00:00Z,MIL,DET
69bb3037-b0c7-4a51-825b-76891344c9db,2023-11-09T01:00:00Z,OKC,CLE
753eaa52-b8c5-47b5-8c04-42a7c832cf49,2023-11-09T01:00:00Z,MEM,MIA
f5efe9ba-84aa-465f-9409-21a3225cbf85,2023-11-09T01:00:00Z,CHI,PHX
1c8dee7a-6a17-4ac2-a647-5d4263b6ab5c,2023-11-09T01:30:00Z,DAL,TOR
4b21d768-29ba-497f-a958-642518be7583,2023-11-09T03:00:00Z,DEN,GSW
bf74fe1d-d947-413f-a67c-10d58fb5d949,2023-11-09T03:00:00Z,SAC,POR
eaf50cfe-1c85-4d4b-a27b-ce5ac77d2633,2023-11-10T00:00:00Z,IND,MIL
5ca912bf-110f-42de-859d-712cb463329d,2023-11-10T02:30:00Z,ORL,ATL
6a1770c0-6c98-4c28-9012-96c2c10c9eb8,2023-11-11T00:00:00Z,WAS,CHA
eabf92de-9194-4327-be5c-cfe50bf399d8,2023-11-11T00:00:00Z,DET,PHI
50ed66eb-0e00-4e97-a4b7-8af866ec9393,2023-11-11T00:30:00Z,BOS,BKN
264de51d-e3c6-4360-adc6-4125bd550c5f,2023-11-11T01:00:00Z,SAS,MIN
92f493af-05c3-4a66-95be-32d3fc0bea58,2023-11-11T01:00:00Z,HOU,NOP
db5bcab0-5c3d-4d91-991f-0cc3b8900fed,2023-11-11T01:00:00Z,MEM,UTA
7e4d58c9-dd1c-4e10-b4b5-7ec2302a765f,2023-11-11T01:30:00Z,DAL,LAC
0dde7b41-da52-4c84-828f-06167b0c3d60,2023-11-11T03:00:00Z,SAC,OKC
bd8f5c76-6f72-45b1-a567-fe84d924bf16,2023-11-11T03:00:00Z,PHX,LAL
b320c6c2-0f8a-4447-8c2e-86f1c6577b51,2023-11-11T23:00:00Z,ORL,MIL
d18b0956-ce98-460a-9a2b-b405b4469647,2023-11-12T00:00:00Z,BOS,TOR
d029ef6f-a42a-4b75-a0f6-f405f99c5539,2023-11-12T00:30:00Z,ATL,MIA
6be735bf-05b0-4cbb-b1d6-fd7cd54063a0,2023-11-12T01:30:00Z,GSW,CLE
53cd88a3-b9db-4418-8ecb-b51707972316,2023-11-12T17:00:00Z,NYK,CHA
305cda50-903f-496e-b71e-da45424bf528,2023-11-12T20:00:00Z,BKN,WAS
07772579-f774-483f-8d66-3f307ca2fea3,2023-11-12T20:30:00Z,LAC,MEM
a7032ea6-e865-4ca9-b1ba-417662076ed9,2023-11-12T23:00:00Z,PHI,IND
07fadf01-d7ab-48c4-82ce-755e65ff9929,2023-11-13T00:00:00Z,CHI,DET
ceb2c8fb-1d06-4fa0-ab7c-7f1856a4e76d,2023-11-13T00:00:00Z,NOP,DAL
f1250696-4bda-49ab-98da-4a898544f34d,2023-11-13T00:00:00Z,HOU,DEN
f7fa3403-f487-4a22-8571-a4ac89805bba,2023-11-13T00:00:00Z,SAS,MIA
db44ce30-9753-4b56-8fc0-153c8a7bc8ae,2023-11-13T01:00:00Z,PHX,OKC
11b1d724-d7bf-413c-9f93-2893809fbbf3,2023-11-13T01:30:00Z,GSW,MIN
49858b43-b261-415d-bb33-5b723ad66267,2023-11-13T03:00:00Z,LAL,POR
0cc08e8a-e441-457e-ac14-09b4b7411815,2023-11-14T00:30:00Z,BOS,NYK
deb9d7f6-f13e-4f1b-8be6-c53dfca6a139,2023-11-14T00:30:00Z,TOR,WAS
0aac247a-6759-4286-9d94-192fdd3b6bbd,2023-11-14T01:00:00Z,MIL,CHI
70d64fdd-9c5c-4288-aa4d-fa8bb0b8a455,2023-11-14T03:00:00Z,SAC,CLE
01e3aa9e-ed9b-4862-adae-144a861fe035,2023-11-15T00:00:00Z,PHI,IND
84a5eff6-acee-4c9f-a448-f53881eb423f,2023-11-15T00:00:00Z,CHA,MIA
f847e666-dfcd-4d55-8e35-9e315bad1ce3,2023-11-15T00:00:00Z,DET,ATL
3e4957d3-9404-4b71-aa9d-0c3c4f5d2897,2023-11-15T00:30:00Z,OKC,SAS
68191f77-cbb4-472e-a5a7-d2eab8ed169a,2023-11-15T00:30:00Z,BKN,ORL
8bfc0f6d-0c82-4d2e-a608-5b5d87c3b2bd,2023-11-15T01:00:00Z,NOP,DAL
09dee7e5-4564-42dc-9ac7-8a5b6e145ba4,2023-11-15T02:00:00Z,UTA,POR
100f0381-85aa-483c-83f6-960e228fa8c1,2023-11-15T03:00:00Z,DEN,LAC
92fd1dd2-c2a6-4b2f-abd9-f8f0f93a773d,2023-11-15T03:00:00Z,GSW,MIN
3e6b7b1c-2b26-44f3-a9d6-6adfdb053fc0,2023-11-15T03:30:00Z,LAL,MEM
9e2f11b5-0e36-4898-8e23-3a496da484db,2023-11-16T00:00:00Z,WAS,DAL
34efe565-7eb3-40e9-b245-fbf91a90d91c,2023-11-16T00:30:00Z,TOR,MIL
9df8685f-d96d-4fab-bff3-afa9a604f967,2023-11-16T00:30:00Z,PHI,BOS
ae622136-e003-45da-af90-19638cb71908,2023-11-16T00:30:00Z,ATL,NYK
313c935e-688c-4472-89ed-a9846d03f2c2,2023-11-16T01:00:00Z,CHI,ORL
a6b009e5-ca4c-4ebd-aba4-1dbb157b8a9f,2023-11-16T02:00:00Z,PHX,MIN
2d1466ef-6207-493f-8a4b-31266e54edb6,2023-11-16T03:00:00Z,LAL,SAC
482250a6-096a-44ac-b1ee-c08fe1de1387,2023-11-16T03:00:00Z,POR,CLE
8ded6fca-5c49-4368-afb1-eee90f5d30ea,2023-11-17T00:30:00Z,MIA,BKN
09dffee1-42dc-4d39-bb4e-7828c17cdf61,2023-11-17T03:00:00Z,GSW,OKC
4b7af2ed-c72e-4f2f-973e-b544ad8ecc5f,2023-11-18T00:00:00Z,WAS,NYK
9f6b25cb-0389-4247-9627-b9f26e38b395,2023-11-18T00:00:00Z,CHA,MIL
0bdcda3c-f445-436a-b06a-fe12529bb71e,2023-11-18T00:30:00Z,TOR,BOS
2b901d56-4c70-4698-ae7f-4befa670c16a,2023-11-18T00:30:00Z,ATL,PHI
85a97c8a-c356-4275-a8c1-f91d77f477cc,2023-11-18T00:30:00Z,SAS,SAC
925cac7d-6599-4ae9-aeff-9bb575d4079d,2023-11-18T00:30:00Z,CLE,DET
77ebfdbc-29a6-4369-9ef1-61def640604a,2023-11-18T01:00:00Z,NOP,DEN
89dce85b-8d2e-4976-a9a0-189c7d96e472,2023-11-18T01:00:00Z,CHI,ORL
28af7274-1262-4898-98eb-6f09a4f96553,2023-11-18T03:00:00Z,POR,LAL
d7f26931-7a1e-4a27-b8c0-4fe27745ed34,2023-11-18T03:00:00Z,UTA,PHX
cc2ccb4d-6e58-4b3a-b99b-cd8db95d5453,2023-11-18T03:30:00Z,LAC,HOU
a06fe212-ca41-465d-821d-d33110939ebb,2023-11-18T23:00:00Z,CHA,NYK
f88a345b-c86e-495d-970c-4b71e75e2cc9,2023-11-19T00:00:00Z,NOP,MIN
22dc603b-2fdf-4a46-82de-ba2f454aa84c,2023-11-19T01:00:00Z,CHI,MIA
b6db08e9-3cf8-4b39-951a-cd79c59f75c4,2023-11-19T01:00:00Z,MIL,DAL
ddbde41a-70e9-44f7-a02c-c550636a3a14,2023-11-19T01:00:00Z,SAS,MEM
304bc340-45b8-4ef8-b05b-e353324c8576,2023-11-19T01:30:00Z,GSW,OKC
faff2623-c981-4ca6-b7bd-d1ab98210243,2023-11-19T20:00:00Z,BKN,PHI
d68e0721-2b06-4606-ab22-2d6762088b44,2023-11-19T21:00:00Z,TOR,DET
38b6d027-d632-4688-8475-a79812a514dd,2023-11-19T22:00:00Z,IND,ORL
858fc735-240c-4038-9437-618a29c52da5,2023-11-19T23:00:00Z,CLE,DEN
f1a0fe9a-aeab-437c-a104-41536e2965e5,2023-11-20T00:30:00Z,DAL,SAC
300be9ce-df8b-47fd-9c2b-7dfbfb125c6a,2023-11-20T01:00:00Z,UTA,PHX
9d294126-5a27-4ed4-8fed-e17a5fdb117d,2023-11-20T01:00:00Z,MEM,BOS
77dae9b5-0b25-43b8-9a01-c8aa882d0215,2023-11-20T02:00:00Z,POR,OKC
04f9b88c-3f02-43b4-9c71-3e5f03003e63,2023-11-20T02:30:00Z,LAL,HOU
12957aed-47ee-404e-b882-087a5196459c,2023-11-21T00:00:00Z,DET,DEN
740bb720-75ed-41e0-9155-fc92a2d489fd,2023-11-21T00:00:00Z,CHA,BOS
7a43179c-9d9f-4dfe-8492-dbfc68ad6042,2023-11-21T00:00:00Z,WAS,MIL
4280d3bf-1990-4ae4-8604-0409d876bb94,2023-11-21T01:00:00Z,MIN,NYK
7bb662d2-6aa5-45c3-b1b0-114f34d409a6,2023-11-21T01:00:00Z,SAS,LAC
93e2d591-f00f-48ba-b36f-16ec57f6d9a3,2023-11-21T01:00:00Z,NOP,SAC
b261c91d-317f-413d-811d-c5c027cb4617,2023-11-21T01:00:00Z,CHI,MIA
b72b6fb0-cb28-4437-80d4-21d6f009b165,2023-11-21T03:00:00Z,GSW,HOU
75c9da4d-62d3-4869-a8c4-6eb2b3e717d1,2023-11-22T00:00:00Z,ORL,TOR
a01da403-5e59-410c-b19f-3b740496d043,2023-11-22T00:30:00Z,PHI,CLE
e6c15121-ea18-4cee-91cf-273c9441323b,2023-11-22T00:30:00Z,ATL,IND
7988161e-d13f-443c-b700-d099110efcd3,2023-11-22T02:00:00Z,PHX,POR
23968d39-06f3-44dc-87c4-ea1d32cf935d,2023-11-22T03:00:00Z,LAL,UTA
620d24d5-efc5-4731-83f3-a4bea3f415ab,2023-11-23T00:00:00Z,CHA,WAS
c2cf30a3-2195-43aa-9fc7-b778c1054040,2023-11-23T00:00:00Z,ORL,DEN
060f62a8-1a7b-4486-9654-b621049b8447,2023-11-23T00:30:00Z,BOS,MIL
1f634790-4515-4177-bed5-652c58b2c97f,2023-11-23T00:30:00Z,CLE,MIA
79e75a08-9c3a-4b67-b0dd-26392abc622a,2023-11-23T00:30:00Z,IND,TOR
81337a49-e1a8-48f0-a1e1-01d9fb0d0fe9,2023-11-23T00:30:00Z,ATL,BKN
4a6a47c7-0e0d-45e0-a04f-ebb89229a25a,2023-11-23T01:00:00Z,HOU,MEM
54940281-2616-4716-b28f-881da08c1f42,2023-11-23T01:00:00Z,MIN,PHI
77dd3a91-26ff-4887-99fb-59b54b93c8e1,2023-11-23T01:00:00Z,NOP,SAC
888eccd1-475e-460c-9846-963ec19a421c,2023-11-23T01:00:00Z,SAS,LAC
db5662d6-09b7-48b5-a8bc-8b29f68dc0aa,2023-11-23T01:00:00Z,OKC,CHI
6b9b7386-9353-4f29-8d3e-543579a284eb,2023-11-23T03:00:00Z,POR,UTA
6d242c69-2f1b-4370-97cd-f529a12b2c6e,2023-11-23T03:00:00Z,PHX,GSW
694a0f35-f4e8-4be0-9e15-d7d102441b50,2023-11-23T03:30:00Z,LAL,DAL
36365712-290d-45bb-8985-3688e11a8fd5,2023-11-24T19:30:00Z,ORL,BOS
e3d4575e-b5ce-46ea-bb71-4d5e9d41bd3d,2023-11-24T22:00:00Z,MEM,PHX
0827e9f7-abdd-40c1-b55f-6c2cf6df542d,2023-11-25T00:30:00Z,NYK,MIA
ca81cace-5df7-4e81-9d6d-b325bc17b550,2023-11-25T00:30:00Z,TOR,CHI
0e372643-e6d3-43cb-ab1a-eb952ed98da7,2023-11-25T01:00:00Z,IND,DET
1c28b3d6-6763-4d50-8a1b-040136d63ce1,2023-11-25T01:00:00Z,MIN,SAC
1cf6bd55-581f-4365-ad65-6f8bd405c7b7,2023-11-25T01:00:00Z,MIL,WAS
96723b90-b4df-4d4f-b9c8-3bdd2b98d4cc,2023-11-25T01:00:00Z,HOU,DEN
8e7ee4a1-9390-46ca-870f-c8db24a1bdd0,2023-11-25T03:00:00Z,GSW,SAS
0f6cc7a3-f472-4750-b86e-7370d2b750ad,2023-11-25T03:30:00Z,LAC,NOP
fca9c1d5-2294-4f35-a45a-51e431f085a5,2023-11-25T22:00:00Z,OKC,PHI
21c1bec0-f031-47b8-b55a-2b9e7451930c,2023-11-25T23:00:00Z,BKN,MIA
d2c4d1b8-47d2-45db-9930-d5f49feb4143,2023-11-26T00:00:00Z,WAS,ATL
6e1e985b-b5f6-413e-9ab3-74754fdcc813,2023-11-26T00:30:00Z,CLE,LAL
10f57b64-c06f-47d8-a00e-4567654bec00,2023-11-26T02:30:00Z,UTA,NOP
bc834487-2ccc-458d-a017-b16ceddcf117,2023-11-26T03:30:00Z,LAC,DAL
5b68fc60-aa98-4893-9012-f7f10d3b7930,2023-11-26T20:30:00Z,MIL,POR
26e607d6-68f1-42f3-a60b-54ac1f87eef6,2023-11-26T23:00:00Z,MEM,MIN
7ec7309c-0dfe-44bb-adb9-7b269a83d723,2023-11-26T23:00:00Z,ORL,CHA
db54696b-d854-438d-aeca-4bef00662cc1,2023-11-26T23:00:00Z,NYK,PHX
fd7df84b-9002-44dd-a3a5-ce363e9c9b4c,2023-11-26T23:00:00Z,BOS,ATL
13698313-b05b-4a2b-9f29-e0f60e7aa984,2023-11-27T00:30:00Z,CLE,TOR
2ede4d15-1fe7-4ead-8ff4-b4d3a576ce25,2023-11-27T00:30:00Z,BKN,CHI
b04355f9-9a01-457f-bda9-138a68559641,2023-11-27T01:00:00Z,DEN,SAS
68913f97-e1fd-4911-9b3f-c45d586b6be0,2023-11-28T00:00:00Z,DET,WAS
c5d4eff2-c2c5-4bbc-81b3-265d8d96084a,2023-11-28T00:00:00Z,PHI,LAL
c6d13fd3-0bd6-4b3b-8719-256e7130fb3b,2023-11-28T00:00:00Z,IND,POR
3494ae87-205b-47d5-b409-2ed6fa753e2b,2023-11-28T02:00:00Z,UTA,NOP
e58284e1-4a8c-4961-9804-94bd4aa80006,2023-11-28T03:30:00Z,LAC,DEN
3cc85ed5-06a7-4c40-a4c5-cd736e249ae1,2023-11-29T00:30:00Z,BKN,TOR
5dd99b14-4f5d-40bb-a94f-381dfda0d2f0,2023-11-29T00:30:00Z,NYK,CHA
ac89d330-c8a7-4fb6-a0da-8d5f124e6acc,2023-11-29T00:30:00Z,CLE,ATL
ba1daebb-d48c-45ac-acae-3b4fdf54f3f0,2023-11-29T00:30:00Z,BOS,CHI
e0baf6dc-c8f9-4c34-a1b2-80520284a007,2023-11-29T00:30:00Z,MIA,MIL
931a9ccb-459f-4dee-8781-474325145c1e,2023-11-29T01:00:00Z,MIN,OKC
0bd429e8-744f-467b-9bcd-efa7bbae1902,2023-11-29T01:30:00Z,DAL,HOU
32e73d7c-af28-4ec9-a3cd-bf03082aa2c6,2023-11-29T03:00:00Z,SAC,GSW
03f1cfcc-cbda-4530-9fe9-fd38b3d4320f,2023-11-30T00:00:00Z,DET,LAL
3ff6f375-d2b7-470c-b357-e84007b99899,2023-11-30T00:00:00Z,ORL,WAS
91891051-a6f5-4d0d-9308-b40c9a3cd962,2023-11-30T00:30:00Z,TOR,PHX
4319d914-2913-4be5-b9b7-b0ce450c178c,2023-11-30T01:00:00Z,MEM,UTA
c7d010bb-c8b1-49e4-b824-cf0e70413048,2023-11-30T01:00:00Z,NOP,PHI
22bb47e6-6ff1-45c8-a62e-6b335ed8849a,2023-11-30T02:00:00Z,DEN,HOU
8f8a2371-518e-4422-96e1-d4887bd9b351,2023-11-30T03:00:00Z,SAC,LAC
353054cf-9788-424a-a502-0af2fae49c6f,2023-12-01T00:00:00Z,CLE,POR
32349b99-0f3b-4ddd-84c6-e377be541f26,2023-12-01T00:30:00Z,BKN,CHA
aa810305-5681-4d1f-a337-b0fde103d41c,2023-12-01T00:30:00Z,NYK,DET
ac567757-dc3a-40e6-8bdc-a7c0bcd3b9a1,2023-12-01T00:30:00Z,MIA,IND
0a49b8b0-53dc-4e16-ab6c-d4c1938ed65b,2023-12-01T01:00:00Z,OKC,LAL
8d7a4705-8b62-4973-abef-9f6e9c0f2f6d,2023-12-01T01:00:00Z,SAS,ATL
a036e710-ce27-45b2-9d0c-ab1cb4222c13,2023-12-01T01:00:00Z,CHI,MIL
e1eaff42-aafa-48be-a356-3dbb384cc439,2023-12-01T01:00:00Z,MIN,UTA
0bb69ad7-a1ec-4079-b9b6-2a358b3b3c21,2023-12-01T03:00:00Z,GSW,LAC
9c0bd4f6-de1d-4ee0-abff-cb827e513bd9,2023-12-02T00:00:00Z,ORL,WAS
3ff00f1a-4e8b-493d-a9f2-fccd32b297f5,2023-12-02T00:30:00Z,TOR,NYK
55c2e153-e5a0-4d13-9294-e5a24bca9665,2023-12-02T00:30:00Z,DAL,MEM
8b3ec627-549c-4ca3-94dc-8eb0cecac323,2023-12-02T00:30:00Z,BOS,PHI
b6e4e41d-dd0e-4bcc-b716-3353b0461933,2023-12-02T01:00:00Z,NOP,SAS
fc6a6efa-1112-4658-a605-2d95c051ead1,2023-12-02T03:00:00Z,PHX,DEN
