12810,2023-11-30T01:00:00.000Z,NOP,PHI
12811,2023-11-30T02:00:00.000Z,DEN,HOU
12812,2023-11-30T03:00:00.000Z,SAC,LAC
12813,2023-12-01T00:00:00.000Z,CLE,POR
12814,2023-12-01T00:30:00.000Z,BKN,CHA
12815,2023-12-01T00:30:00.000Z,MIA,IND
12816,2023-12-01T00:30:00.000Z,NYK,DET
12817,2023-12-01T01:00:00.000Z,CHI,MIL
12818,2023-12-01T01:00:00.000Z,MIN,UTA
12819,2023-12-01T01:00:00.000Z,OKC,LAL
12820,2023-12-01T01:00:00.000Z,SAS,ATL
12821,2023-12-01T03:00:00.000Z,GSW,LAC
12822,2023-12-02T00:00:00.000Z,ORL,WAS
12823,2023-12-02T00:30:00.000Z,BOS,PHI
12824,2023-12-02T00:30:00.000Z,TOR,NYK
12825,2023-12-02T00:30:00.000Z,DAL,MEM
12826,2023-12-02T01:00:00.000Z,NOP,SAS
12827,2023-12-02T03:00:00.000Z,PHX,DEN
12828,2023-12-02T21:00:00.000Z,LAC,GSW
12829,2023-12-02T22:00:00.000Z,CHA,MIN
12830,2023-12-03T00:00:00.000Z,BKN,ORL
12831,2023-12-03T00:00:00.000Z,DET,CLE
12832,2023-12-03T01:00:00.000Z,MIA,IND
12833,2023-12-03T01:00:00.000Z,CHI,NOP
12834,2023-12-03T01:00:00.000Z,MIL,ATL
12835,2023-12-03T02:00:00.000Z,DAL,OKC
12836,2023-12-03T02:00:00.000Z,PHX,MEM
12837,2023-12-03T02:30:00.000Z,UTA,POR
12838,2023-12-03T03:00:00.000Z,SAC,DEN
12839,2023-12-03T03:30:00.000Z,LAL,HOU
12840,2023-12-12T00:00:00.000Z,CHA,MIA
12841,2023-12-12T00:00:00.000Z,DET,IND
12842,2023-12-12T00:00:00.000Z,ORL,CLE
12843,2023-12-12T00:00:00.000Z,PHI,WAS
12844,2023-12-12T00:30:00.000Z,ATL,DEN
12845,2023-12-12T00:30:00.000Z,NYK,TOR
12846,2023-12-12T01:00:00.000Z,HOU,SAS
12847,2023-12-12T01:00:00.000Z,MEM,DAL
12848,2023-12-12T01:00:00.000Z,MIL,CHI
12849,2023-12-12T01:00:00.000Z,NOP,MIN
12850,2023-12-12T01:00:00.000Z,OKC,UTA
12851,2023-12-12T03:00:00.000Z,SAC,BKN
12852,2023-12-12T03:30:00.000Z,LAC,POR
12853,2023-12-13T00:30:00.000Z,BOS,CLE
12854,2023-12-13T00:30:00.000Z,DAL,LAL
12855,2023-12-13T01:00:00.000Z,CHI,DEN
12856,2023-12-13T03:00:00.000Z,PHX,GSW
12857,2023-12-13T03:30:00.000Z,LAC,SAC
12858,2023-12-14T00:00:00.000Z,DET,PHI
12859,2023-12-14T00:00:00.000Z,WAS,NOP
12860,2023-12-14T00:30:00.000Z,MIA,CHA
12861,2023-12-14T00:30:00.000Z,TOR,ATL
12862,2023-12-14T01:00:00.000Z,HOU,MEM
12863,2023-12-14T01:00:00.000Z,MIL,IND
12864,2023-12-14T01:00:00.000Z,SAS,LAL
12865,2023-12-14T02:00:00.000Z,PHX,BKN
12866,2023-12-14T02:00:00.000Z,UTA,NYK
12867,2023-12-15T00:30:00.000Z,BOS,CLE
12868,2023-12-15T00:30:00.000Z,MIA,CHI
12869,2023-12-15T01:30:00.000Z,DAL,MIN
12870,2023-12-15T02:00:00.000Z,DEN,BKN
12871,2023-12-15T03:00:00.000Z,POR,UTA
12872,2023-12-15T03:00:00.000Z,SAC,OKC
12873,2023-12-15T03:30:00.000Z,LAC,GSW
12874,2023-12-16T00:00:00.000Z,CHA,NOP
12875,2023-12-16T00:00:00.000Z,PHI,DET
12876,2023-12-16T00:00:00.000Z,WAS,IND
12877,2023-12-16T00:30:00.000Z,BOS,ORL
12878,2023-12-16T00:30:00.000Z,TOR,ATL
12879,2023-12-16T00:30:00.000Z,SAS,LAL
12880,2023-12-16T01:00:00.000Z,MEM,HOU
12881,2023-12-16T03:00:00.000Z,PHX,NYK
12882,2023-12-16T23:00:00.000Z,MIL,DET
12883,2023-12-17T00:00:00.000Z,CHA,PHI
12884,2023-12-17T00:30:00.000Z,CLE,ATL
12885,2023-12-17T01:00:00.000Z,MIA,CHI
12886,2023-12-17T01:00:00.000Z,MIN,IND
12887,2023-12-17T01:30:00.000Z,GSW,BKN
12888,2023-12-17T02:00:00.000Z,DEN,OKC
12889,2023-12-17T02:00:00.000Z,POR,DAL
12890,2023-12-17T03:00:00.000Z,SAC,UTA
12891,2023-12-17T03:30:00.000Z,LAC,NYK
12892,2023-12-17T20:00:00.000Z,BOS,ORL
12893,2023-12-17T20:30:00.000Z,SAS,NOP
12894,2023-12-18T00:00:00.000Z,MIL,HOU
12895,2023-12-18T01:00:00.000Z,PHX,WAS
12896,2023-12-18T02:00:00.000Z,POR,GSW
12897,2023-12-19T00:00:00.000Z,CLE,HOU
12898,2023-12-19T00:00:00.000Z,IND,LAC
12899,2023-12-19T00:00:00.000Z,PHI,CHI
12900,2023-12-19T00:30:00.000Z,ATL,DET
12901,2023-12-19T00:30:00.000Z,MIA,MIN
12902,2023-12-19T00:30:00.000Z,TOR,CHA
12903,2023-12-19T01:00:00.000Z,OKC,MEM
12904,2023-12-19T02:00:00.000Z,DEN,DAL
12905,2023-12-19T02:00:00.000Z,UTA,BKN
12906,2023-12-19T03:00:00.000Z,SAC,WAS
12907,2023-12-19T03:30:00.000Z,LAL,NYK
12908,2023-12-20T00:30:00.000Z,NOP,MEM
12909,2023-12-20T01:00:00.000Z,MIL,SAS
12910,2023-12-20T03:00:00.000Z,GSW,BOS
12911,2023-12-20T03:00:00.000Z,POR,PHX
12912,2023-12-21T00:00:00.000Z,CLE,UTA
12913,2023-12-21T00:00:00.000Z,IND,CHA
12914,2023-12-21T00:00:00.000Z,ORL,MIA
12915,2023-12-21T00:00:00.000Z,PHI,MIN
12916,2023-12-21T00:30:00.000Z,BKN,NYK
12917,2023-12-21T00:30:00.000Z,TOR,DEN
12918,2023-12-21T01:00:00.000Z,CHI,LAL
12919,2023-12-21T01:00:00.000Z,HOU,ATL
12920,2023-12-21T01:30:00.000Z,DAL,LAC
12921,2023-12-21T03:00:00.000Z,SAC,BOS
12922,2023-12-22T00:00:00.000Z,DET,UTA
12923,2023-12-22T00:30:00.000Z,CLE,NOP
12924,2023-12-22T01:00:00.000Z,CHI,SAS
12925,2023-12-22T01:00:00.000Z,MEM,IND
12926,2023-12-22T01:00:00.000Z,MIL,ORL
12927,2023-12-22T01:00:00.000Z,OKC,LAC
12928,2023-12-22T02:00:00.000Z,MIN,LAL
12929,2023-12-22T03:00:00.000Z,POR,WAS
12930,2023-12-23T00:00:00.000Z,PHI,TOR
12931,2023-12-23T00:30:00.000Z,BKN,DEN
12932,2023-12-23T01:00:00.000Z,MIA,ATL
12933,2023-12-23T01:00:00.000Z,HOU,DAL
12934,2023-12-23T03:00:00.000Z,GSW,WAS
12935,2023-12-23T03:00:00.000Z,SAC,PHX
12936,2023-12-23T17:30:00.000Z,NYK,MIL
12937,2023-12-23T20:30:00.000Z,LAC,BOS
12938,2023-12-24T00:00:00.000Z,CHA,DEN
12939,2023-12-24T00:00:00.000Z,IND,ORL
12940,2023-12-24T00:00:00.000Z,NOP,HOU
12941,2023-12-24T00:30:00.000Z,ATL,MEM
12942,2023-12-24T00:30:00.000Z,BKN,DET
12943,2023-12-24T00:30:00.000Z,TOR,UTA
12944,2023-12-24T01:00:00.000Z,CHI,CLE
12945,2023-12-24T01:00:00.000Z,OKC,LAL
12946,2023-12-24T01:30:00.000Z,DAL,SAS
12947,2023-12-24T01:30:00.000Z,GSW,POR
12948,2023-12-24T03:00:00.000Z,SAC,MIN
12949,2023-12-25T17:00:00.000Z,NYK,MIL
12950,2023-12-25T19:30:00.000Z,DEN,GSW
12951,2023-12-25T22:00:00.000Z,LAL,BOS
12952,2023-12-26T01:00:00.000Z,MIA,PHI
12953,2023-12-26T03:30:00.000Z,PHX,DAL
12954,2023-12-27T00:00:00.000Z,DET,BKN
12955,2023-12-27T00:00:00.000Z,WAS,ORL
12956,2023-12-27T01:00:00.000Z,CHI,ATL
12957,2023-12-27T01:00:00.000Z,HOU,IND
12958,2023-12-27T01:00:00.000Z,NOP,MEM
12959,2023-12-27T01:00:00.000Z,OKC,MIN
12960,2023-12-27T01:00:00.000Z,SAS,UTA
12961,2023-12-27T03:00:00.000Z,POR,SAC
12962,2023-12-27T03:30:00.000Z,LAC,CHA
12963,2023-12-28T00:00:00.000Z,ORL,PHI
12964,2023-12-28T00:00:00.000Z,WAS,TOR
12965,2023-12-28T00:30:00.000Z,BKN,MIL
12966,2023-12-28T01:00:00.000Z,HOU,PHX
12967,2023-12-28T01:00:00.000Z,OKC,NYK
12968,2023-12-28T01:30:00.000Z,DAL,CLE
12969,2023-12-29T00:30:00.000Z,BOS,DET
12970,2023-12-29T01:00:00.000Z,CHI,IND
12971,2023-12-29T01:00:00.000Z,MIN,DAL
12972,2023-12-29T01:00:00.000Z,NOP,UTA
12973,2023-12-29T02:00:00.000Z,DEN,MEM
12974,2023-12-29T03:00:00.000Z,GSW,MIA
12975,2023-12-29T03:00:00.000Z,POR,SAS
12976,2023-12-29T03:30:00.000Z,LAL,CHA
12977,2023-12-30T00:00:00.000Z,ORL,NYK
12978,2023-12-30T00:00:00.000Z,WAS,BKN
12979,2023-12-30T00:30:00.000Z,ATL,SAC
12980,2023-12-30T00:30:00.000Z,BOS,TOR
12981,2023-12-30T00:30:00.000Z,CLE,MIL
12982,2023-12-30T01:00:00.000Z,HOU,PHI
12983,2023-12-30T02:00:00.000Z,DEN,OKC
12984,2023-12-30T02:00:00.000Z,PHX,CHA
12985,2023-12-30T03:00:00.000Z,POR,SAS
12986,2023-12-30T03:30:00.000Z,LAC,MEM
12987,2023-12-30T22:00:00.000Z,UTA,MIA
12988,2023-12-30T23:00:00.000Z,DET,TOR
12989,2023-12-31T00:00:00.000Z,IND,NYK
12990,2023-12-31T01:00:00.000Z,CHI,PHI
12991,2023-12-31T01:00:00.000Z,MIN,LAL
12992,2023-12-31T01:30:00.000Z,GSW,DAL
12993,2023-12-31T20:00:00.000Z,WAS,ATL
12994,2024-01-01T00:00:00.000Z,NOP,LAL
12995,2024-01-01T00:00:00.000Z,OKC,BKN
12996,2024-01-01T00:00:00.000Z,SAS,BOS
12997,2024-01-01T01:00:00.000Z,MEM,SAC
12998,2024-01-01T01:00:00.000Z,PHX,ORL
12999,2024-01-01T20:00:00.000Z,NYK,MIN
13000,2024-01-02T00:30:00.000Z,TOR,CLE
13001,2024-01-02T01:00:00.000Z,HOU,DET
13002,2024-01-02T01:00:00.000Z,MIL,IND
13003,2024-01-02T02:00:00.000Z,DEN,CHA
13004,2024-01-02T02:00:00.000Z,PHX,POR
13005,2024-01-02T02:00:00.000Z,UTA,DAL
13006,2024-01-02T03:30:00.000Z,LAC,MIA
13007,2024-01-03T00:00:00.000Z,PHI,CHI
13008,2024-01-03T01:00:00.000Z,MEM,SAS
13009,2024-01-03T01:00:00.000Z,NOP,BKN
13010,2024-01-03T01:00:00.000Z,OKC,BOS
13011,2024-01-03T03:00:00.000Z,GSW,ORL
13012,2024-01-03T03:00:00.000Z,SAC,CHA
13013,2024-01-04T00:00:00.000Z,CLE,WAS
13014,2024-01-04T00:00:00.000Z,IND,MIL
13015,2024-01-04T00:30:00.000Z,ATL,OKC
13016,2024-01-04T01:30:00.000Z,NYK,CHI
13017,2024-01-04T01:00:00.000Z,HOU,BKN
13018,2024-01-04T01:00:00.000Z,MEM,TOR
13019,2024-01-04T01:00:00.000Z,MIN,NOP
13020,2024-01-04T01:30:00.000Z,DAL,POR
13021,2024-01-04T02:00:00.000Z,PHX,LAC
13022,2024-01-04T02:00:00.000Z,UTA,DET
13023,2024-01-04T03:00:00.000Z,LAL,MIA
13024,2024-01-04T03:00:00.000Z,SAC,ORL
13025,2024-01-05T00:30:00.000Z,SAS,MIL
13026,2024-01-05T03:00:00.000Z,GSW,DEN
13027,2024-01-06T00:00:00.000Z,BOS,UTA
13028,2024-01-06T00:00:00.000Z,IND,ATL
13029,2024-01-06T00:30:00.000Z,BKN,OKC
13030,2024-01-06T00:30:00.000Z,CLE,WAS
13031,2024-01-06T00:30:00.000Z,PHI,NYK
13032,2024-01-06T01:00:00.000Z,CHI,CHA
13033,2024-01-06T01:00:00.000Z,HOU,MIN
13034,2024-01-06T01:00:00.000Z,NOP,LAC
13035,2024-01-06T01:30:00.000Z,DAL,POR
13036,2024-01-06T02:00:00.000Z,DEN,ORL
13037,2024-01-06T02:00:00.000Z,PHX,MIA
13038,2024-01-06T03:00:00.000Z,GSW,DET
13039,2024-01-06T03:00:00.000Z,LAL,MEM
13040,2024-01-06T03:00:00.000Z,SAC,TOR
13041,2024-01-07T00:00:00.000Z,IND,BOS
13042,2024-01-07T00:00:00.000Z,WAS,NYK
13043,2024-01-07T00:30:00.000Z,PHI,UTA
13044,2024-01-07T01:00:00.000Z,HOU,MIL
13045,2024-01-07T18:00:00.000Z,CLE,SAS
13046,2024-01-07T20:00:00.000Z,BKN,POR
13047,2024-01-07T23:00:00.000Z,ORL,ATL
13048,2024-01-07T23:00:00.000Z,SAC,NOP
13049,2024-01-08T00:30:00.000Z,DAL,MIN
13050,2024-01-08T01:00:00.000Z,DEN,DET
13051,2024-01-08T01:00:00.000Z,PHX,MEM
